"ID","Player","Team","Position","RkOv","Status","Opponent","Score","%D","ADP","Ros","+/-","GP","MIN","FGM","FGA","FG%","FTM","FTA","FT%","3PTM","REB","AST","ST","BLK","TO","PTS"
"*049s6*","Markelle Fultz","(N/A)","PG,G,Flx","475","FA","","27.32","0","291.8","3%","+3.5%","18","8.4","1.2","3.1",".400","0.1","0.1","1.000","0.2","0.9","1.4","0.4","0.1","0.5","2.7"
"*062do*","Tyson Etienne","BKN","PG,SG,G,Flx","480","FA","@SA Sun 1:00PM","27.19","0","-","1%","+0.9%","7","21.6","2.4","7.4",".327","1.1","1.4",".800","1.9","1.3","1.7","0.4","0.1","1.1","7.9"
"*06mmh*","Isaac Jones","SAC","PF,F,Flx","423","FA","LAL Sun 8:00PM","27.03","0","292.1","6%","+5.7%","15","5.7","1.1","1.7",".640","0.6","0.7",".900","0.1","1.3","0.3","0.1","0.1","0.3","2.9"
"*04xhz*","Jordan McLaughlin","SA","PG,G,Flx","431","FA","BKN Sun 1:00PM","26.99","1","292.5","2%","+1.7%","14","8.2","1.0","1.9",".519","0.4","0.4","1.000","0.6","0.6","1.6","0.3","0.1","0.4","3.0"
"*04azw*","Lauri Markkanen","UTA","SF,PF,F,Flx","142","SMAC777","","26.87","100","61.8","99%","+98.6%","4","24.3","5.5","14.0",".393","1.5","1.5","1.000","3.0","3.5","0.8","0.0","0.3","1.8","15.5"
"*05ujw*","Jericho Sims","MIL","C,Flx","399","FA","@CLE Sun 5:00PM","26.8","0","292.1","5%","+5.1%","9","15.3","1.7","2.1",".789","0.0","0.0","0","0.0","5.6","1.0","0.2","0.8","1.0","3.3"
"*03lg1*","Ben Simmons","(N/A)","PG,SG,G,Flx","301","FA","","26.73","7","289.4","16%","+15.6%","14","14.7","0.7","2.1",".333","0.0","0.0","0","0.0","3.3","2.4","0.4","0.3","0.9","1.4"
"*05ujq*","Luka Garza","BOS","C,Flx","422","FA","@DET Sun 2:30PM","26.65","23","274","22%","+22.4%","12","4.7","1.3","2.3",".593","0.8","1.3",".667","0.3","0.6","0.3","0.2","0.0","0.3","3.8"
"*03acx*","Dante Exum","DAL","PG,G,Flx","398","FA","TOR Sun 6:30PM","26.62","0","292.1","7%","+7%","9","17.4","2.7","6.1",".436","0.6","0.6","1.000","1.1","1.4","1.9","0.2","0.0","1.2","7.0"
"*064s6*","Jaylen Sims","(N/A)","PG,SG,G,Flx","483","FA","","26.34","0","-","0%","+0.2%","6","18.6","2.0","4.7",".429","2.0","2.5",".800","1.0","1.0","2.0","0.5","0.2","1.3","7.0"
"*05yoh*","Lindy Waters","SA","SG,G,Flx","337","FA","BKN Sun 1:00PM","26.11","0","292.2","3%","+2.5%","11","9.8","1.4","3.5",".385","0.0","0.0","0","1.3","1.2","0.8","0.4","0.1","0.3","4.0"
"*06mkc*","Jaylon Tyson","CLE","SG,G,SF,F,Flx","391","FA","MIL Sun 5:00PM","25.68","5","291.2","20%","+19.8%","9","10.3","2.0","5.6",".360","0.6","0.7",".833","0.7","1.9","0.9","0.4","0.1","0.8","5.2"
"*065b8*","Keaton Wallace","ATL","PG,G,Flx","382","FA","","25.62","0","292.2","6%","+5.5%","7","12.1","1.9","5.6",".333","0.0","0.0","0","0.6","2.1","3.7","0.9","0.1","0.7","4.3"
"*0621w*","Christian Koloko","LAL","C,Flx","426","FA","@SAC Sun 8:00PM","25.53","0","292.2","4%","+4%","8","11.9","1.5","2.9",".522","0.4","0.8",".500","0.0","3.5","0.5","0.1","1.0","0.6","3.4"
"*06mm1*","Bronny James","LAL","SG,G,Flx","460","FA","@SAC Sun 8:00PM","25.37","12","284.8","20%","+20%","10","10.9","1.4","3.9",".359","0.5","0.5","1.000","0.6","1.1","1.4","0.5","0.1","0.8","3.9"
"*06ccv*","Trayce Jackson-Davis","GS","C,Flx","244","FA","","25.28","8","288.7","21%","+21.2%","12","4.8","1.1","1.8",".619","0.6","1.3",".438","0.0","1.8","0.6","0.1","0.2","0.3","2.8"
"*05qtg*","Trevelin Queen","(N/A)","SG,G,Flx","384","FA","","24.95","0","-","1%","+0.6%","5","11.5","2.4","4.6",".522","1.0","1.2",".833","1.2","2.4","1.0","1.2","0.0","0.4","7.0"
"*027oj*","Kyrie Irving","DAL","PG,SG,G,Flx","74","FA","TOR Sun 6:30PM","24.93","81","350.3","80%","+80.1%","2","23.9","5.5","13.5",".407","7.0","7.0","1.000","1.0","3.0","2.0","0.5","0.0","1.5","19.0"
"*01en8*","Taj Gibson","(N/A)","C,Flx","415","FA","","24.86","0","-","0%","+0.4%","12","9.9","1.3","2.5",".533","0.1","0.3",".250","0.0","2.2","0.6","0.1","0.5","0.5","2.8"
"*027ox*","Markieff Morris","(N/A)","PF,F,Flx","471","FA","","24.74","0","-","0%","+0.4%","5","20.7","2.6","7.6",".342","0.6","0.8",".750","0.8","2.8","2.8","0.2","0.4","0.4","6.6"
"*06228*","Josh Minott","BOS","SF,F,Flx","421","FA","@DET Sun 2:30PM","24.67","17","278.3","25%","+24.8%","12","4.3","1.0","1.6",".632","0.5","0.5","1.000","0.6","0.8","0.3","0.3","0.1","0.3","3.1"
"*06hrn*","Adam Flagler","(N/A)","SG,G,Flx","468","FA","","24.6","0","-","0%","+0.3%","15","7.4","0.9","2.7",".317","0.1","0.1",".500","0.5","1.3","0.8","0.2","0.1","0.2","2.3"
"*06him*","Trey Jemison","NY","C,Flx","427","FA","@MIA Sun 5:00PM","24.54","0","291.7","2%","+2.1%","13","11.4","1.1","1.7",".636","0.3","0.6",".500","0.0","2.9","0.3","0.1","0.3","0.8","2.5"
"*027om*","Tristan Thompson","(N/A)","C,Flx","437","FA","","24.22","0","-","1%","+0.6%","9","10.7","1.0","2.3",".429","0.2","0.9",".250","0.0","5.1","0.4","0.1","0.3","0.3","2.2"
"*06mm6*","NFaly Dante","ATL","C,Flx","498","FA","","23.82","0","292","4%","+4.2%","4","12.7","2.5","3.3",".769","1.0","1.3",".800","0.0","5.3","0.5","0.3","1.3","0.5","6.0"
"*06cc6*","Jett Howard","ORL","SF,F,Flx","362","FA","","23.61","0","292.1","11%","+11.1%","11","12.3","1.9","5.0",".382","0.1","0.3",".333","0.6","0.8","0.5","0.3","0.2","1.0","4.5"
"*04exe*","Monte Morris","(N/A)","PG,G,Flx","345","FA","","23.55","1","291.7","3%","+3%","5","9.8","2.8","4.8",".583","0.4","0.4","1.000","1.8","2.0","1.4","0.6","0.0","0.8","7.8"
"*06pw1*","RayJ Dennis","IND","PG,G,Flx","496","FA","@MIN Sun 6:00PM","23.44","0","292.2","2%","+2%","4","13.8","2.5","7.0",".357","0.0","0.0","0","1.3","2.0","3.0","1.3","0.5","0.5","6.3"
"*03avi*","Doug McDermott","SAC","SF,F,Flx","444","FA","LAL Sun 8:00PM","23.42","0","292.2","1%","+1.4%","10","7.5","1.4","3.2",".438","0.0","0.0","0","1.3","0.5","0.3","0.0","0.1","0.0","4.1"
"*0664y*","Nate Williams","(N/A)","SG,G,Flx","476","FA","","23.17","0","-","1%","+0.6%","12","8.6","1.2","3.3",".350","0.4","0.7",".625","0.3","0.7","0.4","0.4","0.1","0.8","3.0"
"*01uyj*","Paul George","PHI","PF,F,Flx","168","Superswa","","22.93","100","95.5","96%","+96%","2","34.1","4.5","12.0",".375","1.0","1.0","1.000","2.0","7.5","5.0","2.0","0.5","2.5","12.0"
"*06mkj*","Terrence Shannon","MIN","SG,G,SF,F,Flx","430","FA","IND Sun 6:00PM","22.89","22","273.9","31%","+31.2%","12","9.5","1.1","2.7",".406","0.1","0.3",".333","0.5","1.1","0.8","0.1","0.1","0.3","2.8"
"*05wah*","Marcus Garrett","(N/A)","SG,G,Flx","508","FA","","22.66","0","-","0%","+0.2%","4","19.8","2.8","6.8",".407","0.8","1.0",".750","0.8","1.5","3.3","0.8","0.5","1.5","7.0"
"*06cdd*","Andre Jackson","MIL","SG,G,Flx","335","FA","@CLE Sun 5:00PM","22.66","0","292.2","7%","+6.8%","13","7.0","0.9","1.7",".545","0.2","0.5",".333","0.2","1.4","0.6","0.3","0.1","0.5","2.2"
"*06prl*","NaeQwan Tomlin","CLE","PF,F,Flx","488","FA","MIL Sun 5:00PM","22.65","0","292.3","2%","+2.1%","2","24.5","4.5","12.0",".375","3.0","4.0",".750","1.0","7.5","1.0","0.0","0.5","0.5","13.0"
"*06cd1*","Jordan Walsh","BOS","PF,F,Flx","440","FA","@DET Sun 2:30PM","22.57","2","292.5","8%","+7.8%","12","8.0","0.8","1.9",".391","0.0","0.0","0","0.3","2.1","0.6","0.3","0.3","0.7","1.8"
"*06nv9*","Spencer Jones","DEN","SF,F,Flx","497","FA","","22.54","1","291.2","2%","+1.9%","9","10.5","1.0","2.8",".360","0.3","0.3","1.000","0.0","1.3","0.6","0.2","0.6","0.3","2.3"
"*052fs*","Garrison Mathews","(N/A)","SG,G,SF,F,Flx","290","FA","","22.54","0","292.2","4%","+3.6%","4","16.7","2.5","5.3",".476","0.3","0.5",".500","2.0","2.0","1.0","0.0","1.0","0.5","7.3"
"*03aq2*","Jerami Grant","POR","SF,PF,F,Flx","162","BOT","@LAC Sun 8:00PM","22.48","97","165.8","78%","+78.3%","2","29.7","4.0","11.0",".364","3.5","3.5","1.000","3.0","3.5","0.5","0.5","0.0","1.5","14.5"
"*06cc8*","Dereck Lively","DAL","C,Flx","264","Benny","TOR Sun 6:30PM","22.47","100","127.1","91%","+91.3%","4","16.1","2.5","3.5",".714","0.5","1.0",".500","0.0","4.8","0.3","0.8","0.5","0.5","5.5"
"*0621a*","Ousmane Dieng","OKC","PF,F,C,Flx","396","FA","","22.35","0","292.1","11%","+11.3%","7","10.2","1.7","2.9",".600","0.0","0.0","0","0.9","1.6","0.4","0.3","0.1","0.4","4.3"
"*06ca3*","Julian Strawther","DEN","SG,G,SF,F,Flx","236","FA","","22.27","7","289.6","20%","+19.8%","6","12.3","1.5","4.2",".360","1.3","1.8",".727","0.0","1.8","0.5","0.3","0.2","0.5","4.3"
"*06mm8*","Keshad Johnson","MIA","SF,F,Flx","481","FA","NY Sun 5:00PM","22.14","0","-","4%","+4.4%","6","6.9","1.8","2.3",".786","0.5","0.5","1.000","0.3","1.8","0.2","0.7","0.0","0.2","4.5"
"*05uiy*","Josh Christopher","(N/A)","SG,G,Flx","501","FA","","21.85","0","-","1%","+1.3%","6","7.0","1.5","4.0",".375","0.3","0.3","1.000","0.3","1.0","0.7","0.8","0.3","0.3","3.7"
"*005kd*","Kevin Love","UTA","PF,F,Flx","404","FA","","21.63","0","292.1","3%","+3.3%","4","11.1","1.5","4.0",".375","0.8","1.0",".750","0.8","4.3","0.8","0.3","0.5","0.3","4.5"
"*06cd3*","Emoni Bates","(N/A)","SF,F,Flx","502","FA","","21.59","0","-","5%","+5.5%","3","15.8","3.7","8.0",".458","0.0","0.0","0","3.0","2.3","1.3","0.0","0.3","0.7","10.3"
"*06cc9*","Olivier-Maxence Prosper","MEM","PF,F,Flx","336","FA","","21.5","0","292.2","11%","+10.6%","3","18.4","1.7","3.7",".455","2.3","3.3",".700","0.7","2.3","1.0","0.3","0.0","0.0","6.3"
"*06gno*","Pete Nance","MIL","PF,F,Flx","492","FA","@CLE Sun 5:00PM","21.42","0","-","1%","+0.6%","6","11.6","1.5","2.8",".529","0.0","0.0","0","0.8","1.8","1.2","0.2","0.3","0.7","3.8"
"*06ca2*","Kobe Brown","LAC","PF,F,Flx","451","FA","POR Sun 8:00PM","21.39","0","292.2","4%","+4.1%","15","5.7","0.5","1.2",".389","0.1","0.1",".500","0.1","1.1","0.5","0.2","0.1","0.3","1.1"
"*05qt9*","Killian Hayes","(N/A)","PG,SG,G,Flx","463","FA","","21.34","0","-","3%","+2.6%","2","28.0","3.0","7.0",".429","3.0","3.0","1.000","1.0","4.0","3.5","1.0","0.5","1.5","10.0"
"*06cde*","Chris Livingston","(N/A)","SF,F,Flx","486","FA","","21.23","0","-","3%","+2.6%","9","5.4","0.4","1.6",".286","0.9","1.1",".800","0.0","1.8","0.4","0.1","0.0","0.1","1.8"
"*01eog*","Patty Mills","(N/A)","PG,G,Flx","439","FA","","21.14","0","-","0%","+0.5%","7","4.9","1.0","1.6",".636","1.0","1.0","1.000","0.9","0.1","0.3","0.0","0.0","0.0","3.9"
"*0484l*","Damion Lee","(N/A)","SG,G,Flx","453","FA","","21.1","0","-","1%","+1.1%","10","4.4","1.0","2.3",".435","0.4","0.4","1.000","0.4","0.7","0.3","0.2","0.0","0.4","2.8"
"*0622g*","JD Davison","HOU","PG,G,Flx","500","FA","","20.94","0","292","6%","+6%","9","6.8","1.1","3.0",".370","0.1","0.2",".500","0.3","1.1","1.2","0.3","0.1","0.8","2.7"
"*049kh*","Kevin Knox","(N/A)","SF,F,Flx","485","FA","","20.94","0","-","1%","+0.5%","10","5.4","0.9","1.9",".474","0.4","0.6",".667","0.1","0.9","0.2","0.1","0.2","0.3","2.3"
"*06mlf*","Tyler Smith","(N/A)","PF,F,Flx","469","FA","","20.76","0","-","10%","+10%","8","5.8","0.9","2.0",".438","0.5","0.5","1.000","0.6","0.8","0.0","0.1","0.1","0.3","2.9"
"*049kf*","Mo Bamba","(N/A)","C,Flx","363","FA","","20.66","0","-","3%","+2.6%","4","15.3","1.0","2.3",".444","0.5","0.5","1.000","0.0","6.3","0.5","0.0","0.8","0.3","2.5"
"*0633h*","Pat Spencer","GS","PG,G,Flx","441","FA","","20.59","0","292.2","1%","+1.2%","13","4.5","0.8","1.6",".476","0.0","0.0","0","0.2","0.5","0.8","0.2","0.0","0.4","1.8"
"*0623l*","Jamaree Bouyea","(N/A)","PG,G,Flx","519","FA","","20.56","0","-","0%","+0.3%","5","12.3","1.2","2.4",".500","0.8","1.2",".667","0.2","1.0","2.0","0.8","0.4","1.6","3.4"
"*06mk0*","Robert Dillingham","MIN","PG,G,Flx","397","FA","IND Sun 6:00PM","20.54","35","262.2","41%","+40.6%","14","4.7","0.6","1.6",".409","0.0","0.1",".000","0.1","0.5","0.8","0.4","0.1","0.5","1.4"
"*04exc*","Vlatko Cancar","(N/A)","PF,F,Flx","507","FA","","20.52","0","-","1%","+0.6%","9","11.3","0.7","2.1",".316","0.0","0.0","0","0.3","2.7","1.0","0.3","0.1","1.0","1.7"
"*06mlw*","Enrique Freeman","MIN","PF,F,Flx","466","FA","IND Sun 6:00PM","20.45","0","-","3%","+2.6%","3","13.9","1.3","4.0",".333","2.0","2.0","1.000","0.0","3.7","0.3","0.3","0.3","0.3","4.7"
"*06avs*","Justin Minaya","(N/A)","SF,F,Flx","517","FA","","20.37","0","-","0%","+0.4%","13","6.4","0.6","1.5",".400","0.0","0.2",".000","0.2","0.5","0.4","0.4","0.1","0.4","1.4"
"*031ls*","Alex Len","(N/A)","C,Flx","424","FA","","20.23","0","292.3","1%","+1.2%","7","12.4","1.1","2.4",".471","0.1","0.6",".250","0.1","3.1","0.9","0.1","0.3","1.3","2.6"
"*05qsn*","Malachi Flynn","(N/A)","PG,G,Flx","523","FA","","20.07","0","-","0%","+0.2%","4","10.9","1.3","3.3",".385","1.3","1.5",".833","0.3","1.8","1.8","0.8","0.0","1.0","4.0"
"*06mlj*","Bobi Klintman","DET","SF,F,Flx","522","FA","BOS Sun 2:30PM","19.83","0","292.3","8%","+7.9%","4","8.0","1.5","2.0",".750","0.3","0.5",".500","0.5","1.3","1.5","0.5","0.3","0.3","3.8"
"*06mm5*","PJ Hall","MEM","C,Flx","494","FA","","19.78","0","292.2","5%","+5.5%","4","5.1","2.0","2.5",".800","0.0","0.0","0","0.5","1.5","0.3","0.0","0.5","0.0","4.5"
"*06mmj*","Alex Ducas","(N/A)","SG,G,SF,F,Flx","491","FA","","19.47","0","-","0%","+0.1%","5","10.3","0.8","1.6",".500","0.4","0.4","1.000","0.6","2.2","0.6","0.6","0.0","0.4","2.6"
"*05qsq*","Tyrese Maxey","PHI","PG,SG,G,Flx","57","Slovenia","","19.46","100","20.2","100%","+100%","2","31.5","2.0","13.5",".148","0.5","0.5","1.000","0.5","1.5","8.5","1.5","0.0","1.0","5.0"
"*06hdy*","Drew Peterson","CHA","PF,F,Flx","462","FA","@WAS Sun 5:00PM","19.41","0","-","1%","+0.9%","10","5.5","0.4","1.5",".267","0.1","0.2",".500","0.4","1.3","0.2","0.2","0.0","0.2","1.3"
"*0598b*","Moses Brown","(N/A)","C,Flx","458","FA","","19.39","0","-","1%","+0.8%","1","21.8","8.0","9.0",".889","2.0","2.0","1.000","0.0","9.0","0.0","0.0","0.0","0.0","18.0"
"*06pst*","Kylor Kelley","(N/A)","C,Flx","482","FA","","19.38","0","292.2","1%","+0.7%","3","19.7","1.3","3.0",".444","0.7","1.3",".500","0.0","6.0","1.0","0.3","0.3","1.0","3.3"
"*0621n*","MarJon Beauchamp","(N/A)","SF,F,Flx","455","FA","","19.34","0","-","3%","+2.6%","6","2.9","0.8","1.8",".455","0.7","0.7","1.000","0.2","1.5","0.2","0.2","0.0","0.2","2.5"
"*06mlk*","Ajay Mitchell","OKC","SG,G,SF,F,Flx","357","SMAC777","","19.17","4","291.5","57%","+57.2%","2","17.9","3.5","9.0",".389","0.5","1.0",".500","0.5","0.5","3.5","0.5","0.5","0.5","8.0"
"*06pvy*","Yuki Kawamura","(N/A)","PG,G,Flx","489","FA","","18.69","0","292.1","2%","+2.4%","2","14.8","1.5","4.0",".375","1.5","1.5","1.000","1.5","2.5","2.5","0.5","0.0","0.5","6.0"
"*06cc2*","Gradey Dick","TOR","SG,G,SF,F,Flx","189","FA","@DAL Sun 6:30PM","18.67","67","220.3","59%","+59.1%","2","25.6","2.5","7.5",".333","1.0","2.0",".500","1.5","5.0","0.5","0.0","0.0","0.5","7.5"
"*06mls*","Cam Christie","LAC","SG,G,Flx","514","FA","POR Sun 8:00PM","18.62","0","-","8%","+7.7%","7","3.9","0.4","1.7",".250","0.1","0.3",".500","0.0","0.9","0.6","0.4","0.1","0.0","1.0"
"*06rur*","Phillip Wheeler","(N/A)","SF,PF,F,Flx","533","FA","","18.6","0","-","0%","+0.1%","5","8.9","0.6","4.2",".143","0.4","0.4","1.000","0.0","1.6","0.4","0.2","0.4","0.2","1.6"
"*06cep*","Jacob Toppin","ATL","SF,F,Flx","516","FA","","18.59","0","-","1%","+0.9%","1","26.6","6.0","12.0",".500","0.0","0.0","0","5.0","4.0","2.0","0.0","0.0","1.0","17.0"
"*0621m*","David Roddy","(N/A)","PF,F,Flx","386","FA","","18.56","0","-","2%","+2.4%","3","11.6","1.7","4.3",".385","0.7","1.3",".500","0.3","1.7","0.7","0.0","0.3","0.3","4.3"
"*06cp3*","Miles Norris","(N/A)","PF,F,Flx","534","FA","","18.4","0","-","0%","+0.1%","3","11.6","0.7","3.0",".222","0.3","0.7",".500","0.7","3.0","0.0","0.7","0.3","0.0","2.3"
"*06pu0*","Emanuel Miller","CHI","PF,F,Flx","532","FA","","18.4","0","292.2","0%","+0.3%","6","4.1","0.7","1.3",".500","0.3","0.3","1.000","0.0","1.3","0.3","0.2","0.0","0.0","1.7"
"*064q6*","Daeqwon Plowden","SAC","SG,G,Flx","506","FA","LAL Sun 8:00PM","18.35","0","-","1%","+0.8%","4","9.7","2.0","3.8",".533","0.0","0.0","0","0.8","1.5","0.5","0.0","0.0","0.8","4.8"
"*06pwq*","Tolu Smith","DET","PF,F,Flx","531","FA","BOS Sun 2:30PM","18.14","1","291.1","2%","+1.9%","1","22.4","6.0","9.0",".667","2.0","3.0",".667","0.0","8.0","0.0","0.0","0.0","2.0","14.0"
"*06mp4*","Trey Alexander","NO","SG,G,Flx","504","FA","","18.08","0","-","5%","+4.7%","6","6.4","1.0","2.8",".353","0.2","0.3",".500","0.2","0.5","0.7","0.2","0.0","0.3","2.3"
"*02q81*","P.J. Tucker","(N/A)","SF,F,Flx","535","FA","","17.99","0","-","1%","+0.6%","3","19.3","1.0","2.3",".429","0.0","0.0","0","1.0","2.7","0.0","0.3","0.3","0.3","3.0"
"*0622c*","Isaiah Mobley","(N/A)","PF,F,Flx","538","FA","","17.98","0","-","1%","+0.7%","1","17.4","2.0","7.0",".286","1.0","2.0",".500","1.0","4.0","5.0","1.0","1.0","0.0","6.0"
"*049ka*","Lonzo Ball","CLE","PG,G,Flx","297","BOT","MIL Sun 5:00PM","17.95","80","201.8","58%","+57.7%","1","34.4","5.0","13.0",".385","0.0","0.0","0","4.0","2.0","2.0","1.0","0.0","2.0","14.0"
"*06mm2*","Kevin McCullar","NY","SF,F,Flx","540","FA","@MIA Sun 5:00PM","17.93","0","-","3%","+3.1%","4","7.3","0.5","1.8",".286","0.5","0.5","1.000","0.0","2.0","0.5","0.3","0.3","0.0","1.5"
"*06cel*","Sidy Cissoko","POR","SF,F,Flx","503","FA","@LAC Sun 8:00PM","17.89","0","-","5%","+5.2%","5","12.0","0.8","2.4",".333","0.4","0.6",".667","0.0","2.2","1.8","0.2","0.2","1.8","2.0"
"*05ujc*","Ayo Dosunmu","CHI","SG,G,SF,F,Flx","223","FA","","17.72","99","158.3","68%","+68.3%","1","22.6","5.0","9.0",".556","1.0","2.0",".500","0.0","5.0","2.0","1.0","0.0","1.0","11.0"
"*05wvu*","David Duke","(N/A)","SG,G,Flx","528","FA","","17.71","0","-","0%","+0.5%","3","6.1","1.3","2.3",".571","0.0","0.0","0","1.0","1.0","0.7","0.3","0.0","0.3","3.7"
"*06ps5*","Jahmir Young","MIA","PG,G,Flx","536","FA","NY Sun 5:00PM","17.67","0","292.3","0%","+0.5%","6","4.9","0.7","0.8",".800","0.3","0.3","1.000","0.2","0.5","1.0","0.0","0.0","0.2","1.8"
"*05qtf*","Xavier Tillman","BOS","C,Flx","477","FA","@DET Sun 2:30PM","17.62","0","292.1","10%","+9.8%","5","6.1","0.6","2.2",".273","0.4","0.4","1.000","0.2","1.0","0.0","0.4","0.0","0.6","1.8"
"*065ve*","Stanley Umude","(N/A)","SG,G,Flx","513","FA","","17.56","0","-","0%","+0.4%","3","8.6","0.3","2.0",".167","0.0","0.0","0","0.3","1.0","0.7","0.0","1.3","0.3","1.0"
"*06mlu*","Harrison Ingram","SA","SF,F,Flx","542","FA","BKN Sun 1:00PM","17.54","0","-","4%","+4.4%","3","8.1","0.7","0.7","1.000","0.0","0.0","0","0.0","2.3","1.0","1.0","0.0","0.3","1.3"
"*06ccw*","Jordan Miller","LAC","SF,F,Flx","405","FA","POR Sun 8:00PM","17.53","0","-","4%","+4.3%","7","6.9","0.6","1.1",".500","0.3","0.3","1.000","0.0","0.9","0.1","0.3","0.0","0.6","1.4"
"*0015b*","Kyle Lowry","PHI","PG,G,Flx","349","FA","","17.28","0","292.2","5%","+5.4%","2","18.2","1.0","3.0",".333","0.0","0.0","0","0.5","1.0","1.5","1.0","0.5","0.5","2.5"
"*06mo8*","Jackson Rowe","GS","PF,F,Flx","509","FA","","17.05","0","-","1%","+0.5%","1","9.1","2.0","2.0","1.000","1.0","2.0",".500","1.0","3.0","1.0","1.0","0.0","0.0","6.0"
"*05ycx*","Braxton Key","(N/A)","SF,F,Flx","551","FA","","16.86","0","-","0%","+0.1%","3","3.6","0.0","1.3",".000","1.0","2.0",".500","0.0","0.7","0.0","0.7","0.0","0.3","1.0"
"*06mm0*","Anton Watson","(N/A)","SF,F,Flx","545","FA","","16.85","0","-","1%","+0.9%","9","2.5","0.4","1.0",".444","0.0","0.0","0","0.0","0.3","0.2","0.1","0.0","0.2","0.9"
"*06233*","Ron Harper","BOS","SF,F,Flx","549","FA","@DET Sun 2:30PM","16.83","0","292.2","1%","+0.9%","1","17.0","1.0","8.0",".125","2.0","2.0","1.000","0.0","7.0","2.0","0.0","0.0","0.0","4.0"
"*06mmf*","Daniss Jenkins","DET","PG,G,Flx","550","FA","BOS Sun 2:30PM","16.72","0","-","3%","+2.8%","2","6.4","1.5","3.0",".500","0.0","1.0",".000","0.5","1.0","1.5","0.0","0.0","0.0","3.5"
"*06mmg*","Isaiah Crawford","HOU","SF,F,Flx","526","FA","","16.6","0","-","2%","+1.7%","9","2.4","0.2","0.6",".400","0.1","0.2",".500","0.1","0.1","0.1","0.0","0.1","0.1","0.7"
"*0621r*","Patrick Baldwin","(N/A)","SF,F,Flx","484","FA","","16.57","0","292.2","3%","+2.5%","2","3.1","1.0","1.0","1.000","0.0","0.0","0","1.0","1.5","0.5","0.0","0.0","0.0","3.0"
"*06muu*","Jack McVeigh","(N/A)","PF,F,Flx","529","FA","","16.52","0","-","0%","+0.4%","3","7.3","0.7","2.0",".333","0.0","0.0","0","0.7","0.3","0.0","0.0","0.3","0.3","2.0"
"*051oq*","Cam Reddish","(N/A)","SG,G,SF,F,Flx","400","FA","","16.52","0","-","1%","+1.3%","2","14.5","0.5","4.0",".125","0.0","0.0","0","0.0","2.0","0.0","1.0","0.0","0.0","1.0"
"*0621s*","TyTy Washington","(N/A)","PG,G,Flx","495","FA","","16.51","0","-","2%","+2.2%","7","3.9","0.4","1.4",".300","0.0","0.3",".000","0.1","0.1","0.6","0.0","0.0","0.1","1.0"
"*06cei*","Leonard Miller","MIN","SF,F,Flx","510","FA","IND Sun 6:00PM","16.5","0","-","11%","+11.3%","5","1.9","0.6","0.6","1.000","0.0","0.0","0","0.0","0.2","0.0","0.2","0.0","0.0","1.2"
"*06224*","E.J. Liddell","BKN","PF,F,Flx","520","FA","@SA Sun 1:00PM","16.43","0","292.2","2%","+2%","6","3.7","0.5","1.2",".429","0.0","0.0","0","0.0","0.7","0.0","0.0","0.0","0.0","1.0"
"*042np*","Skal Labissiere","(N/A)","PF,F,C,Flx","552","FA","","16.42","0","-","0%","+0.2%","4","3.0","0.5","1.0",".500","0.0","0.0","0","0.3","0.8","0.3","0.0","0.0","0.0","1.3"
"*03acy*","Dario Saric","SAC","C,Flx","461","FA","LAL Sun 8:00PM","16.37","2","291.6","7%","+7.1%","2","5.5","1.5","2.0",".750","0.0","0.0","0","0.5","0.5","0.5","0.0","0.0","0.5","3.5"
"*05qy1*","Mason Jones","(N/A)","SG,G,Flx","511","FA","","16.32","0","-","0%","+0.4%","3","3.5","0.0","0.7",".000","0.7","0.7","1.000","0.0","0.3","0.3","0.0","0.3","0.0","0.7"
"*06mma*","Jalen Bridges","(N/A)","SF,F,Flx","546","FA","","16.29","0","-","1%","+1.4%","3","1.8","0.3","1.0",".333","0.7","0.7","1.000","0.3","0.3","0.0","0.0","0.0","0.0","1.7"
"*05uj0*","Bones Hyland","MIN","PG,G,Flx","414","FA","IND Sun 6:00PM","16.21","0","292.2","6%","+6.4%","4","4.2","0.5","0.8",".667","0.0","0.0","0","0.3","0.3","1.0","0.0","0.0","0.3","1.3"
"*02nfy*","Jae Crowder","(N/A)","PF,F,Flx","505","FA","","16.2","0","-","1%","+0.6%","2","5.6","0.5","2.5",".200","0.0","0.0","0","0.5","1.5","1.0","0.0","0.0","0.0","1.5"
"*0622j*","Luke Travers","CLE","SG,G,Flx","527","FA","MIL Sun 5:00PM","16.09","0","-","1%","+1.3%","3","11.1","0.7","3.0",".222","0.0","0.0","0","0.0","2.7","1.0","0.0","0.0","1.0","1.3"
"*06mp0*","Isaiah Stevens","SAC","PG,G,Flx","559","FA","LAL Sun 8:00PM","15.82","0","292.2","0%","+0.4%","3","1.9","0.0","0.7",".000","0.0","0.0","0","0.0","0.7","0.0","0.3","0.0","0.0","0.0"
"*06mkh*","Pacome Dadiet","NY","SG,G,Flx","499","FA","@MIA Sun 5:00PM","15.81","0","-","10%","+10.2%","4","4.0","0.3","1.0",".250","0.5","0.8",".667","0.0","1.0","0.0","0.0","0.0","0.5","1.0"
"*05ujr*","Charles Bassey","(N/A)","C,Flx","358","FA","","15.78","0","-","5%","+5.2%","2","6.5","0.0","0.5",".000","0.0","0.0","0","0.0","0.5","0.0","0.0","0.5","0.0","0.0"
