"ID","Player","Team","Position","RkOv","Status","Opponent","Score","%D","ADP","Ros","+/-","GP","MIN","FGM","FGA","FG%","FTM","FTA","FT%","3PTM","REB","AST","ST","BLK","TO","PTS"
"*06mod*","Luke Avdalovic","(N/A)","PG,G,Flx","428","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048zw*","J.J. Avila","(N/A)","SF,F,Flx","429","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uur*","Joel Ayayi","(N/A)","SG,G,Flx","430","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu5*","Udoka Azubuike","(N/A)","C,Flx","431","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059dn*","Yudai Baba","(N/A)","SF,F,Flx","432","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wr5*","Jordan Bachynski","(N/A)","C,Flx","433","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex3*","Dwayne Bacon","(N/A)","SG,G,Flx","434","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pvx*","Armando Bacot","(N/A)","SF,PF,F,C,Flx","435","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065b6*","Ibou Badji","(N/A)","C,Flx","436","FA","","0","0","-","0%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rui*","Marcus Bagley","(N/A)","SF,F,Flx","437","FA","","0","0","-","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cdb*","Amari Bailey","(N/A)","PG,G,Flx","438","FA","","0","0","-","1%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e7c*","Cameron Bairstow","(N/A)","PF,F,C,Flx","439","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043ck*","Ron Baker","(N/A)","PG,SG,G,Flx","440","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048zq*","Gracin Bakumanya","(N/A)","C,Flx","441","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nc*","Wade Baldwin IV","(N/A)","PG,G,Flx","442","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621r*","Patrick Baldwin","(N/A)","SF,F,Flx","443","FA","","0","0","292.2","3%","+2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz3*","LiAngelo Ball","(N/A)","SG,G,Flx","444","FA","","0","0","291.7","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wql*","Mitch Ballock","(N/A)","SG,G,Flx","445","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0440z*","Ondrej Balvin","(N/A)","C,Flx","446","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049kf*","Mo Bamba","(N/A)","C,Flx","447","FA","","0","0","-","3%","+2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xo0*","James Banks","(N/A)","C,Flx","448","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujk*","Dalano Banton","(N/A)","PG,SG,G,Flx","449","FA","","0","0","-","7%","+7.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04804*","Anthony Barber","(N/A)","PG,G,Flx","450","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhp*","Jaylen Barford","(N/A)","PG,G,Flx","451","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vy3*","Jordan Barnett","(N/A)","SF,F,Flx","452","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ng4*","Will Barton","(N/A)","SG,G,Flx","453","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybb*","Paris Bass","(N/A)","SF,F,Flx","454","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujr*","Charles Bassey","(N/A)","C,Flx","455","FA","","0","0","-","5%","+5.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0725e*","Daniel Batcho","(N/A)","SF,PF,F,Flx","456","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cd3*","Emoni Bates","(N/A)","SF,F,Flx","457","FA","","0","0","-","5%","+5.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y0j*","Tamar Bates","DEN","PG,SG,G,Flx","458","FA","","0","0","-","3%","+3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qso*","Keita Bates-Diop","(N/A)","SF,F,Flx","459","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnw*","RaeQuan Battle","(N/A)","PG,SG,G,Flx","460","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vt*","Tyus Battle","(N/A)","SG,G,Flx","461","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku0*","Kadeem Batts","(N/A)","PF,F,Flx","462","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hfb*","Damion Baugh","(N/A)","SG,G,Flx","463","FA","","0","0","-","1%","+1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xp2*","Troy Baxter","(N/A)","SF,F,Flx","464","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02qe4*","Kent Bazemore","(N/A)","SG,G,SF,F,Flx","465","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p3*","Darius Bazley","(N/A)","PF,F,Flx","466","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw6*","V.J. Beachem","(N/A)","SF,F,Flx","467","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065uu*","Justin Bean","(N/A)","SF,PF,F,Flx","468","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ne*","Malik Beasley","(N/A)","SG,G,Flx","469","FA","","0","23","271.9","29%","+29.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621n*","MarJon Beauchamp","(N/A)","SF,F,Flx","470","FA","","0","0","-","3%","+2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06he2*","Charles Bediako","(N/A)","C,Flx","471","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mmb*","Reece Beekman","(N/A)","PG,G,Flx","472","FA","","0","0","292.3","2%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujj*","Juhann Begarin","(N/A)","PG,SG,G,Flx","473","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex1*","Jordan Bell","(N/A)","C,Flx","474","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ng*","DeAndre Bembry","(N/A)","SF,PF,F,Flx","475","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xmu*","Dragan Bender","GS","PF,F,C,Flx","476","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kuc*","Jerrelle Benimon","UTA","PF,F,Flx","477","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lo*","Anthony Bennett","(N/A)","SF,PF,F,Flx","478","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oa*","Ben Bentil","DAL","SF,PF,F,Flx","479","FA","TOR Sun 6:30PM","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065vd*","Jules Bernard","(N/A)","SG,G,Flx","480","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vu0*","Joel Berry II","(N/A)","PG,G,Flx","481","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yvw*","Dairis Bertans","(N/A)","SG,G,Flx","482","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pt*","Davis Bertans","(N/A)","PF,F,Flx","483","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fs*","Javon Bess","(N/A)","SG,G,Flx","484","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622l*","Hugo Besson","(N/A)","PG,G,Flx","485","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qss*","Tyler Bey","(N/A)","SF,F,Flx","486","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xo5*","Giorgi Bezhanishvili","(N/A)","PF,F,Flx","487","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03iy1*","Sim Bhullar","SAC","C,Flx","488","FA","LAL Sun 8:00PM","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xif*","Justin Bibbs","(N/A)","SG,G,Flx","489","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cdi*","Tarik Biberovic","(N/A)","SF,F,Flx","490","FA","","0","0","-","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ci*","Kavell Bigby-Williams","(N/A)","C,Flx","491","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065h6*","Marcus Bingham","(N/A)","SF,PF,F,Flx","492","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kdj*","Khem Birch","(N/A)","C,Flx","493","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exj*","Jabari Bird","(N/A)","SG,G,Flx","494","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dq7*","Onuralp Bitim","(N/A)","SG,G,Flx","495","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dob*","Leaky Black","(N/A)","SF,F,Flx","496","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03jr4*","Tarik Black","(N/A)","PF,F,C,Flx","497","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fke*","James Blackmon Jr.","(N/A)","SG,G,Flx","498","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ggl*","Antonio Blakeney","(N/A)","PG,G,Flx","499","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyx*","Eric Bledsoe","(N/A)","PG,G,Flx","500","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q8*","Keljin Blevins","(N/A)","SG,G,Flx","501","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exm*","Jaron Blossomgame","(N/A)","SF,F,Flx","502","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393h*","Vander Blue","(N/A)","PG,G,Flx","503","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sax*","Trevon Bluiett","(N/A)","PG,SG,G,Flx","504","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y5*","Bennie Boatwright","(N/A)","PF,F,Flx","505","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062d2*","Buddy Boeheim","(N/A)","SF,F,Flx","506","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6u*","Bogdan Bogdanovic","LAC","SG,G,SF,F,Flx","507","FA","POR Sun 8:00PM","0","12","283.4","25%","+24.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051po*","Bol Bol","(N/A)","PF,F,C,Flx","508","FA","","0","0","292.2","7%","+7.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewz*","Jonah Bolden","(N/A)","PF,F,Flx","509","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q2*","Marques Bolden","(N/A)","C,Flx","510","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsw*","Leandro Bolmaro","(N/A)","SG,G,Flx","511","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ob*","Joel Bolomboy","(N/A)","PF,F,Flx","512","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xmx*","Tim Bond","(N/A)","SG,G,Flx","513","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051q1*","Jordan Bone","(N/A)","PG,G,Flx","514","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsg*","Isaac Bonga","(N/A)","SG,G,Flx","515","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zl3*","Askia Booker","(N/A)","SG,G,Flx","516","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059gh*","Phil Booth","(N/A)","PG,G,Flx","517","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujp*","Brandon Boston","(N/A)","SG,G,SF,F,Flx","518","FA","","0","0","-","6%","+6.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uil*","James Bouknight","(N/A)","SG,G,Flx","519","FA","","0","0","-","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exl*","Souley Boum","(N/A)","PG,G,Flx","520","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623l*","Jamaree Bouyea","(N/A)","PG,G,Flx","521","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyz*","Jordan Bowden","(N/A)","SG,G,Flx","522","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ce*","Brian Bowen","(N/A)","SG,G,SF,F,Flx","523","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fx*","Ky Bowman","(N/A)","PG,G,Flx","524","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyd*","Avery Bradley","(N/A)","SG,G,Flx","525","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnu*","Pedro Bradshaw","(N/A)","SF,PF,F,Flx","526","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621j*","Malaki Branham","WAS","PG,SG,G,Flx","527","FA","CHA Sun 5:00PM","0","0","292.2","7%","+7.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pu*","Jarrell Brantley","(N/A)","PF,F,Flx","528","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pr*","Ignas Brazdeikis","(N/A)","SF,F,Flx","529","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v87*","Koby Brea","PHO","PG,SG,G,Flx","530","FA","","0","0","292.2","10%","+10.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mma*","Jalen Bridges","(N/A)","SF,F,Flx","531","FA","","0","0","-","1%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lbx*","Amida Brimah","(N/A)","C,Flx","532","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1o*","Isaiah Briscoe","(N/A)","PG,G,Flx","533","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ca*","Oshae Brissett","(N/A)","SF,F,Flx","534","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064s9*","Izaiah Brockington","(N/A)","PG,G,Flx","535","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tk0*","Ryan Broekhoff","(N/A)","SG,G,SF,F,Flx","536","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nw*","Malcolm Brogdon","(N/A)","PG,G,Flx","537","FA","","0","4","291.9","7%","+7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058n6*","Armoni Brooks","(N/A)","PG,G,Flx","538","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666f*","Eli Brooks","(N/A)","PG,SG,G,Flx","539","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065us*","Garrison Brooks","(N/A)","SF,PF,F,C,Flx","540","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pty*","Keion Brooks","(N/A)","SF,F,Flx","541","FA","","0","0","-","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v81*","Johni Broome","PHI","SF,PF,F,C,Flx","542","FA","","0","0","292.2","17%","+16.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vu*","Barry Brown Jr.","(N/A)","PG,G,Flx","543","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e7d*","Alec Brown","(N/A)","C,Flx","544","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7o*","Anthony Brown","(N/A)","SF,F,Flx","545","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g4*","Bryce Brown","(N/A)","PG,SG,G,Flx","546","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cd*","Charlie Brown","(N/A)","SG,G,Flx","547","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uut*","Chaundee Brown","(N/A)","SG,G,Flx","548","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0729e*","Darius Brown","(N/A)","PG,SG,G,Flx","549","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063cz*","Gabe Brown","(N/A)","SF,PF,F,Flx","550","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujh*","Greg Brown","(N/A)","PF,F,Flx","551","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kqr*","Jabari Brown","(N/A)","SG,G,Flx","552","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622b*","Kendall Brown","(N/A)","SG,G,Flx","553","FA","","0","0","-","1%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031n2*","Lorenzo Brown","(N/A)","PG,G,Flx","554","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e78*","Markel Brown","(N/A)","SG,G,Flx","555","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0598b*","Moses Brown","(N/A)","C,Flx","556","FA","","0","0","-","1%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex9*","Sterling Brown","(N/A)","SG,G,Flx","557","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666e*","Tevin Brown","(N/A)","PG,SG,G,Flx","558","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrs*","Troy Brown","(N/A)","SF,F,Flx","559","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043vz*","Nicolas Brussino","(N/A)","SG,G,SF,F,Flx","560","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05s01*","Elijah Bryant","(N/A)","SG,G,SF,F,Flx","561","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex5*","Thomas Bryant","CLE","C,Flx","562","FA","MIL Sun 5:00PM","0","1","292.4","6%","+6.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r0f*","Shaq Buchanan","(N/A)","PG,G,Flx","563","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ca4*","Kobe Bufkin","(N/A)","SG,G,Flx","564","FA","","0","3","290.7","14%","+14.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qq7*","Boo Buie","(N/A)","PG,SG,G,Flx","565","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031mc*","Reggie Bullock","(N/A)","SF,F,Flx","566","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lw*","Trey Burke","(N/A)","PG,G,Flx","567","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027ov*","Alec Burks","(N/A)","SG,G,Flx","568","FA","","0","0","292.3","3%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mm9*","DJ Burns","(N/A)","SF,PF,F,Flx","569","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xok*","Jordan Burns","(N/A)","PG,G,Flx","570","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kt8*","Deonte Burton","(N/A)","PG,G,Flx","571","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rvx*","Deonte Burton","(N/A)","SG,G,SF,F,Flx","572","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*07231*","Tyler Burton","(N/A)","SF,PF,F,Flx","573","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uje*","Jared Butler","(N/A)","PG,SG,G,Flx","575","FA","","0","4","292","11%","+10.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mp1*","JC Butler","(N/A)","SF,PF,F,Flx","574","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065vc*","John Butler","(N/A)","C,Flx","576","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0728s*","Lamont Butler","(N/A)","PG,SG,G,Flx","577","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6o*","Bruno Caboclo","(N/A)","SF,PF,F,Flx","578","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cc*","Devontae Cacok","(N/A)","PF,F,Flx","579","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0661b*","Jamal Cain","ORL","SF,F,Flx","580","FA","","0","0","292.2","2%","+2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q9*","Perrion Callandret","(N/A)","PG,G,Flx","581","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qv8*","Facundo Campazzo","(N/A)","PG,G,Flx","582","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031mk*","Isaiah Canaan","MIL","PG,G,Flx","583","FA","@CLE Sun 5:00PM","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
